timestamp,open,high,low,close,volume
1563667200000,1427.598,1428.445,1423.515,1424.985,2.1804
1563753600000,1424.915,1429.955,1422.148,1423.625,34.5127
1563840000000,1423.645,1430.085,1414.138,1416.975,36.9315
1563926400000,1416.995,1429.445,1416.458,1425.215,28.5734
1564012800000,1425.225,1433.698,1410.968,1414.985,41.122
1564099200000,1414.985,1424.768,1413.228,1417.948,37.1548
1564272000000,1418.775,1420.808,1418.115,1420.065,0.8052
1564358400000,1420.068,1428.078,1414.718,1424.448,28.6853
1564444800000,1424.448,1433.165,1422.258,1430.735,29.7406
1564531200000,1430.758,1434.258,1408.895,1412.125,36.3421
1564617600000,1412.125,1449.025,1400.418,1438.098,52.589
1564704000000,1438.088,1447.935,1430.225,1440.568,67.5309
1564876800000,1439.898,1442.398,1436.648,1439.585,1.8754
1564963200000,1439.575,1474.658,1438.685,1473.905,76.4667
1565049600000,1473.915,1477.225,1456.315,1476.735,61.5204
1565136000000,1476.735,1510.278,1474.568,1501.625,72.2411
1565222400000,1501.648,1509.475,1489.948,1504.145,50.4326
1565308800000,1504.145,1508.008,1494.698,1496.948,41.6342
1565481600000,1497.515,1501.445,1495,1500.705,1.5554
1565568000000,1500.695,1520.008,1487.258,1512.025,36.8118
1565654400000,1512.025,1534.948,1479.715,1500.785,51.1211
1565740800000,1500.755,1523.968,1494.085,1516.915,66.024
1565827200000,1516.865,1527.055,1507.848,1526.528,54.9916
1565913600000,1526.498,1527.945,1503.635,1512.395,39.0536
1566086400000,1512.398,1512.928,1507.898,1509.305,1.5956
1566172800000,1509.305,1512.685,1492.848,1496.035,35.4031
1566259200000,1496.045,1508.508,1494.325,1506.095,36.0092
1566345600000,1506.095,1507.398,1496.445,1502.538,36.9617
1566432000000,1502.548,1504.518,1492.425,1497.445,36.5424
1566518400000,1497.445,1530.188,1493.475,1526.598,58.5444
1566691200000,1535.278,1555.048,1535.278,1547.248,6.3131
1566777600000,1547.248,1549.248,1524.955,1528.505,70.6678
1566864000000,1528.545,1544.608,1525.538,1543.485,49.7743
1566950400000,1543.458,1546.805,1531.848,1538.658,58.3831
1567036800000,1538.675,1550.315,1519.608,1528.665,66.7559
1567123200000,1528.645,1533.055,1517,1519.998,65.0519
1567296000000,1528.325,1533.948,1527.475,1529.058,2.7573
1567382400000,1529.095,1531.145,1519.305,1526.215,25.1025
1567468800000,1526.205,1550.045,1521.455,1549.018,62.1768
1567555200000,1549.025,1556.958,1533.825,1551.188,72.312
1567641600000,1551.188,1551.625,1506.115,1518.375,67.1648
1567728000000,1518.375,1527.798,1502.488,1506.398,83.6572
1567900800000,1507.968,1507.968,1502.595,1505.795,1.9434
1567987200000,1505.765,1515.415,1495.595,1496.168,54.1503
1568073600000,1496.168,1500.948,1484.418,1486.925,52.0287
1568160000000,1486.985,1498.365,1486.765,1492.985,51.6738
1568246400000,1492.998,1524.118,1489.208,1497.805,59.2306
1568332800000,1497.815,1508.938,1485.735,1488.5,55.2162
1568505600000,1506.838,1507.948,1498.608,1506.048,4.1587
1568592000000,1506.028,1512.065,1495.815,1497.978,66.8764
1568678400000,1497.985,1507.008,1493.408,1500.735,50.2534
1568764800000,1500.745,1511.558,1483.155,1491.095,45.1344
1568851200000,1491.085,1504.468,1488.908,1499.575,52.4282
1568937600000,1499.565,1516.978,1498.35,1516.598,45.1492
1569110400000,1513.988,1514.405,1510.968,1514.345,2.1759
1569196800000,1514.345,1526.748,1511.485,1520.795,52.0156
1569283200000,1520.795,1535.638,1515.525,1531.628,63.0693
1569369600000,1531.675,1535.048,1500.375,1506.425,61.9693
1569456000000,1506.445,1512.235,1500.108,1506.715,54.3724
1569542400000,1506.725,1507.308,1486.768,1496.498,61.0919
1569715200000,1494.568,1500.465,1494.465,1496.165,2.0044
1569801600000,1496.165,1497.195,1464.445,1473.555,55.6685
1569888000000,1473.565,1487.138,1459.008,1481.579,64.8306
1569974400000,1481.579,1505.048,1474.455,1499.975,63.4255
1570060800000,1499.975,1519.488,1495.725,1508.198,61.7476
1570147200000,1508.298,1515.658,1495.927,1504.298,79.1382
1570320000000,1511.868,1512.215,1505.315,1508.025,1.6717
1570406400000,1508.018,1509.235,1487.958,1492.015,58.7048
1570492800000,1492.015,1509.618,1486.845,1508.675,94.4051
1570579200000,1508.688,1516.948,1499.768,1511.478,67.5037
1570665600000,1511.598,1513.985,1490.968,1493.975,80.614
1570752000000,1494.005,1503.115,1473.925,1488.598,71.8884
1570924800000,1488.128,1488.665,1482.728,1484.535,1.9385
1571011200000,1484.555,1497.068,1483.705,1491.185,55.0978
1571097600000,1491.195,1498.388,1477.098,1481.875,60.0696
1571184000000,1481.895,1491.478,1476.995,1490.005,83.0535
1571270400000,1490.025,1497.308,1483.385,1492.795,73.3174
1571356800000,1492.795,1493.388,1484.825,1489.598,56.0174
1571529600000,1491.338,1492.185,1490.428,1491.498,1.0744
1571616000000,1491.545,1495.208,1481.405,1484.065,40.5498
1571702400000,1484.075,1489.258,1480.768,1488.758,49.2372
1571788800000,1488.758,1496.268,1487.698,1492.045,51.6674
1571875200000,1492.095,1503.948,1487.915,1502.679,57.0209
1571961600000,1502.685,1517.948,1500.558,1504.198,54.3571
1572134400000,1504.508,1504.508,1502,1503.925,0.9566
1572220800000,1503.925,1508.155,1489.948,1491.655,49.0504
1572307200000,1491.725,1494.715,1483.398,1487.225,42.6573
1572393600000,1487.255,1496.598,1481.048,1495.188,54.8891
1572480000000,1495.225,1514.148,1493.895,1512.218,59.9001
1572566400000,1512.318,1515.938,1503.218,1513.998,51.5522
1572739200000,1513.908,1513.908,1511.882,1512.86,0.4667
1572825600000,1512.86,1514.758,1504.395,1506.645,43.3733
1572912000000,1506.665,1507.755,1479.275,1484.375,54.0993
1572998400000,1484.375,1494.118,1483,1490.208,45.2442
1573084800000,1490.208,1492.148,1460.498,1468.625,67.9763
1573171200000,1468.605,1472.868,1456.118,1458.485,54.1017
1573344000000,1459.278,1461.065,1458.658,1460.995,0.6574
1573430400000,1461.008,1466.375,1448.155,1455.558,37.9088
1573516800000,1455.558,1460.335,1445.545,1458.288,63.6535
1573603200000,1458.288,1466.995,1457.108,1463.498,60.0148
1573689600000,1463.498,1474.535,1461.038,1469.198,57.3383
1573776000000,1469.228,1469.718,1462.355,1467.885,40.4988
1573948800000,1467.158,1469.548,1467.158,1469.028,0.4161
1574035200000,1469.028,1473.935,1456.285,1471.688,44.4984
1574121600000,1471.655,1475.328,1464.898,1474.495,48.4242
1574208000000,1474.468,1478.728,1465.838,1474.375,57.5015
1574294400000,1474.395,1475.575,1462.275,1465.048,50.3021
1574380800000,1465.048,1473.188,1461.295,1461.785,43.1999
1574553600000,1460.218,1461.085,1459.585,1460.415,0.638
1574640000000,1460.435,1462.085,1453.555,1453.875,36.3517
1574726400000,1453.845,1462.848,1450,1460.428,42.7153
1574812800000,1460.448,1461.168,1452.535,1456.805,33.776
1574899200000,1456.805,1458.208,1454.195,1455.955,18.456
1574985600000,1456.008,1466.528,1453.115,1463.448,31.5006
1575158400000,1464.048,1464.078,1461.518,1461.745,0.6073
1575244800000,1461.765,1465.268,1453.885,1462.585,52.1094
1575331200000,1462.648,1481.718,1459.768,1476.565,59.7214
1575417600000,1476.565,1483.988,1471.365,1475.515,56.5303
1575504000000,1475.545,1480.308,1472.855,1475.915,48.2191
1575590400000,1475.878,1479.788,1458.635,1459.785,38.6522
1575763200000,1459.418,1459.955,1458.548,1459.895,0.4905
1575849600000,1459.965,1465.318,1459.015,1461.055,29.5123
1575936000000,1461.055,1469.128,1459.965,1463.795,42.4868
1576022400000,1463.815,1478.848,1462.598,1474.458,51.8165
1576108800000,1474.465,1486.708,1461.648,1465.025,60.3622
1576195200000,1465.115,1477.968,1464.708,1475.455,78.2678
1576368000000,1475.098,1476.238,1473.708,1474.038,0.7045
1576454400000,1474.048,1479.848,1473.108,1475.295,35.2063
1576540800000,1475.348,1480.488,1474.135,1475.555,32.2797
1576627200000,1475.575,1479.248,1470.405,1475.698,35.0955
1576713600000,1475.698,1481.668,1473.205,1478.385,34.6522
1576800000000,1478.385,1480.908,1475.768,1477.785,25.1058
1576972800000,1478.128,1478.578,1477.425,1478.435,0.4344
1577059200000,1478.455,1486.058,1478.308,1485.418,29.1454
1577145600000,1485.418,1500.465,1484.298,1498.445,30.483
1577232000000,1499.358,1499.758,1497.215,1499.355,0.5326
1577318400000,1499.435,1512.548,1497.695,1511.135,37.9092
1577404800000,1511.165,1515.268,1507.288,1510.775,43.42
1577577600000,1511.458,1513.955,1510.998,1513.465,1.0748
1577664000000,1513.428,1516.048,1510.715,1514.825,36.4696
1577750400000,1514.818,1525.235,1514.755,1516.915,46.6342
1577836800000,1518.768,1521.068,1518.075,1518.285,0.5853
1577923200000,1518.305,1531.328,1517.115,1528.728,44.2942
1578009600000,1528.728,1553.515,1528.728,1551.515,72.8201
1578182400000,1559.735,1585.625,1559.735,1569.145,3.656
1578268800000,1569.145,1579.965,1560.755,1563.678,70.6361
1578355200000,1563.695,1598.348,1555.248,1594.955,74.6434
1578441600000,1594.935,1611.325,1552.178,1557.985,106.4743
1578528000000,1557.958,1561.285,1540.105,1552.645,55.6678
1578614400000,1552.665,1563.008,1545.665,1561.785,50.2028
1578787200000,1561.318,1561.318,1557.915,1559.128,0.4547
1578873600000,1559.135,1559.955,1544.858,1545.175,45.3235
1578960000000,1545.175,1549.965,1535.828,1549.495,65.2219
1579046400000,1549.475,1558.148,1546.288,1556.245,66.6164
1579132800000,1556.245,1558.035,1547.975,1552.185,46.0103
1579219200000,1552.185,1561.155,1549.295,1556.945,39.4981
1579392000000,1557.128,1559.015,1556.268,1556.955,0.6144
1579478400000,1556.955,1562.705,1556.565,1561.155,17.1443
1579564800000,1561.185,1568.508,1546.238,1556.525,64.9409
1579651200000,1556.545,1563.675,1550.3,1561.365,48.2948
1579737600000,1561.365,1567.848,1551.798,1560.885,57.5814
1579824000000,1560.865,1575.785,1556.455,1571.455,65.2231
1579996800000,1579.248,1588.345,1579.248,1582.665,1.6959
1580083200000,1582.655,1586.198,1575.798,1581.055,74.699
1580169600000,1581.065,1582.965,1565.388,1568.385,58.0441
1580256000000,1568.365,1577.948,1563.335,1576.995,62.19
1580342400000,1576.995,1585.888,1572.155,1575.085,75.8042
1580428800000,1575.105,1590.528,1570.905,1589.325,85.223
1580601600000,1593.388,1593.488,1587.525,1589.345,1.548
1580688000000,1589.395,1590.015,1569.188,1578.725,51.7943
1580774400000,1578.685,1579.545,1548.965,1554.018,50.7793
1580860800000,1554.028,1562.368,1547.425,1556.005,48.5324
1580947200000,1556.055,1568.178,1552.385,1565.745,43.8478
1581033600000,1565.765,1574.008,1559.875,1570.198,86.3805
1581206400000,1571.248,1576.578,1568.898,1574.745,1.928
1581292800000,1574.745,1576.928,1567.905,1571.895,48.3498
1581379200000,1571.898,1573.978,1561.925,1567.045,55.1023
1581465600000,1566.988,1571.325,1561.728,1569.718,48.4471
1581552000000,1569.708,1578.248,1569.018,1577.248,61.9767
1581638400000,1577.145,1584.948,1572.975,1583.648,43.9519
1581811200000,1581.858,1583.068,1580.325,1582.878,0.8869
1581897600000,1582.968,1585.415,1578.798,1584.205,18.3463
1581984000000,1584.165,1605.018,1584.155,1600.805,59.5348
1582070400000,1600.815,1612.888,1599.455,1610.295,58.0386
1582156800000,1610.335,1623.658,1603.785,1622.035,60.1375
1582243200000,1622.085,1649.165,1618.895,1643.148,83.0253
1582416000000,1654.598,1680.605,1651.748,1665.465,2.604
1582502400000,1665.475,1689.255,1650.838,1653.825,116.4757
1582588800000,1653.805,1658.695,1624.898,1639.778,140.6599
1582675200000,1639.755,1654.895,1624.785,1643.508,114.4062
1582761600000,1643.508,1660.368,1635.145,1645.665,192.0955
1582848000000,1645.628,1648.118,1562.848,1585.435,157.4531
1583020800000,1591.378,1592.958,1575.315,1584.795,2.8379
1583107200000,1584.805,1610.958,1581.515,1591.895,214.1036
1583193600000,1591.895,1652.548,1589.658,1645.748,192.358
1583280000000,1645.798,1649.265,1631.798,1636.535,184.5621
1583366400000,1636.508,1674.838,1635.518,1674.498,147.8077
1583452800000,1674.518,1692.088,1642.128,1673.548,176.6316
1583625600000,1694.895,1703.318,1678.725,1700.078,6.2387
1583712000000,1700.048,1702.968,1657.308,1666.415,137.0909
1583798400000,1666.415,1671.365,1641.495,1652.265,127.6003
1583884800000,1652.245,1671.158,1632.935,1643.655,108.2659
1583971200000,1643.645,1649.965,1560.508,1576.618,121.8864
1584057600000,1576.628,1597.825,1504.398,1529.348,134.2096
1584230400000,1567.348,1575.305,1539.395,1557.458,6.3547
1584316800000,1557.908,1560.718,1451.148,1507.195,115.8037
1584403200000,1507.155,1553.808,1465.468,1537.568,119.1137
1584489600000,1537.558,1539.828,1472.625,1497.888,119.8772
1584576000000,1498.058,1498.638,1454.898,1471.258,86.3643
1584662400000,1471.228,1516.045,1470.668,1498.698,74.4999
1584835200000,1503.768,1508.148,1482.258,1491.375,4.2851
1584921600000,1491.395,1567.398,1484.978,1566.815,82.867
1585008000000,1566.815,1639.18,1557.015,1630.105,47.9006
1585094400000,1630.105,1631.705,1594.682,1610.148,46.3211
1585180800000,1610.098,1645.052,1595.301,1625.748,33.9746
1585267200000,1625.748,1631.098,1612.838,1626.148,36.6693
1585440000000,1639.458,1639.458,1610.098,1626.398,2.7155
1585526400000,1626.348,1628.798,1610.825,1616.068,43.9101
1585612800000,1616.158,1619.448,1567.468,1578.638,45.8689
1585699200000,1578.538,1599.988,1571.765,1591.008,49.6511
1585785600000,1591.028,1619.94,1582.818,1612.475,50.4815
1585872000000,1612.495,1625.498,1605.625,1617.048,42.8056
1586044800000,1615.578,1621.238,1609,1619.158,1.6871
1586131200000,1619.228,1674.828,1615.198,1661,48.6145
1586217600000,1661,1668.598,1642.128,1647.348,61.869
1586304000000,1647.348,1656.288,1640.398,1647.068,39.8732
1586390400000,1647.008,1689.948,1645.695,1682.148,45.5009
1586649600000,1686.218,1691.448,1675,1685.768,2.4184
1586736000000,1685.718,1722.548,1678.848,1717.008,45.9898
1586822400000,1717.028,1747.625,1708.735,1725.078,66.929
1586908800000,1725.038,1730.998,1707.518,1715.478,52.0312
1586995200000,1715.498,1738.648,1701.58,1715.348,63.9237
1587081600000,1715.568,1718.528,1679.125,1681.998,62.432
1587254400000,1679.878,1683.618,1673.905,1675.348,2.0734
1587340800000,1675.448,1702.138,1671.598,1690.868,53.8038
1587427200000,1690.868,1697.796,1659.298,1687.421,61.8861
1587513600000,1687.37,1718.555,1679.908,1711.558,64.4678
1587600000000,1711.638,1738.558,1707.328,1728.238,65.6821
1587686400000,1728.248,1736.208,1710.508,1727.698,61.333
1587859200000,1726.388,1727.248,1718.945,1724.948,2.6893
1587945600000,1724.948,1727.225,1705.995,1709.408,73.4053
1588032000000,1709.468,1714.568,1691.678,1704.775,79.7491
1588118400000,1704.785,1717.398,1697.805,1713.475,65.0794
1588204800000,1713.465,1721.598,1681.068,1687.855,68.3143
1588291200000,1687.865,1705.068,1670.418,1698.818,81.3408
1588464000000,1697.878,1701.288,1691.328,1699.345,2.5738
1588550400000,1699.345,1713.228,1695.145,1703.515,49.5137
1588636800000,1703.505,1711.568,1689.788,1703.598,49.4297
1588723200000,1703.688,1708.071,1681.308,1689.655,52.0163
1588809600000,1689.645,1721.888,1684.178,1714.118,56.4897
1588896000000,1714.198,1723.148,1700.545,1701.408,63.5839
1589068800000,1701.558,1707.711,1700.118,1706.205,2.1695
1589155200000,1706.205,1712.058,1691.825,1697.775,65.0628
1589241600000,1697.558,1710.698,1693.605,1702.465,58.817
1589328000000,1702.475,1719.568,1699.348,1718.238,75.2272
1589414400000,1718.315,1736.348,1710.828,1732.688,63.6809
1589500800000,1732.655,1751.398,1728.428,1741.628,76.2188
1589673600000,1734.868,1760.078,1734.868,1758.078,4.6478
1589760000000,1758.078,1765.018,1727.458,1734.645,81.8678
1589846400000,1734.635,1747.818,1726.205,1745.998,85.4001
1589932800000,1745.998,1753.735,1742.528,1747.425,77.2048
1590019200000,1747.405,1747.415,1717.155,1725.868,74.141
1590105600000,1725.868,1739.955,1724.278,1733.648,58.569
1590278400000,1731.308,1734.318,1729.925,1730.508,1.5006
1590364800000,1730.558,1733.115,1721.168,1726.668,33.4683
1590451200000,1726.598,1735.325,1708.218,1712.788,67.941
1590537600000,1712.718,1715.895,1693.598,1710.938,67.4439
1590624000000,1710.938,1727.428,1708.925,1721.725,65.73
1590710400000,1721.665,1737.773,1712.428,1728.695,61.6117
1590883200000,1735.808,1742.688,1728.955,1739.705,2.8805
1590969600000,1739.715,1744.525,1727.553,1741.638,65.8718
1591056000000,1741.678,1745.008,1721.215,1726.455,65.9939
1591142400000,1726.455,1729.458,1689.245,1700.448,80.8908
1591228800000,1700.448,1721.863,1697.448,1712.218,68.9383
1591315200000,1712.258,1715.988,1670.745,1684.758,84.491
1591488000000,1674.868,1684.928,1674.868,1681.235,2.6436
1591574400000,1681.255,1700.618,1680.498,1697.188,67.3774
1591660800000,1697.208,1720.668,1692.025,1713.195,74.5498
1591747200000,1713.185,1739.798,1707.695,1735.425,67.6467
1591833600000,1735.475,1744.575,1721.445,1726.705,72.0108
1591920000000,1726.685,1742.948,1722.135,1729.728,68.8874
1592092800000,1730.258,1735.258,1727.488,1732.628,2.6157
1592179200000,1732.628,1734.038,1704.025,1724.028,82.0664
1592265600000,1724.088,1732.748,1716.535,1726.415,77.4795
1592352000000,1726.405,1730.165,1712.548,1727.515,60.6038
1592438400000,1727.455,1737.438,1717.435,1723.178,60.638
1592524800000,1723.178,1745.168,1722.175,1743.268,60.6178
1592697600000,1750.178,1750.478,1743.618,1749.025,2.8136
1592784000000,1749.015,1763.058,1742.598,1755.358,83.369
1592870400000,1755.358,1770.998,1747.295,1768.545,74.4049
1592956800000,1768.445,1779.388,1753.548,1761.915,83.1301
1593043200000,1761.915,1768.785,1755.258,1765.748,66.9815
1593129600000,1765.768,1771.948,1747.368,1770.898,69.5607
1593302400000,1774.918,1775.748,1769.308,1771.208,2.2372
1593388800000,1771.208,1774.905,1765.538,1773.008,55.2253
1593475200000,1773.008,1785.85,1764.425,1782.808,59.9584
1593561600000,1782.808,1789.008,1758.948,1768.108,66.3638
1593648000000,1768.108,1779.425,1757.438,1775.518,56.3771
1593734400000,1775.478,1777.008,1772.588,1774.818,22.93
1593907200000,1773.368,1776.148,1773.2,1775.258,0.971
1593993600000,1775.255,1786.918,1769.818,1785.748,51.0893
1594080000000,1785.698,1797.358,1773.398,1794.285,63.4821
1594166400000,1794.285,1817.848,1791.448,1809.035,58.7864
1594252800000,1809.035,1815.855,1795.258,1803.748,61.7803
1594339200000,1803.748,1810.496,1793.935,1798.088,49.3585
1594512000000,1799.188,1801.278,1797.708,1799.928,1.5026
1594598400000,1799.908,1813.198,1799.728,1802.208,53.0071
1594684800000,1802.215,1810.788,1790.418,1809.178,61.9187
1594771200000,1809.178,1814.916,1802.228,1812.938,57.1127
1594857600000,1812.968,1813.138,1794.788,1798.148,52.9506
1594944000000,1798.148,1811.878,1795.608,1809.248,38.6504
1595116800000,1808.838,1810.508,1806.998,1808.778,1.5683
1595203200000,1808.808,1820.438,1805.565,1817.808,51.9677
1595289600000,1817.868,1847.538,1815.668,1843.058,69.4592
1595376000000,1843.088,1874.158,1842.548,1869.935,87.6125
1595462400000,1869.925,1898.228,1863.909,1885.708,100.2043
1595548800000,1885.618,1906.458,1881.265,1901.098,71.6386
1595721600000,1901.988,1914.948,1899.638,1913.535,5.7225
1595808000000,1913.515,1967.178,1912.325,1964.915,119.2794
1595894400000,1964.865,1980.98,1906.645,1955.958,110.6068
1595980800000,1955.958,1980.798,1941.328,1966.398,79.3584
1596067200000,1966.398,1970.538,1939.245,1956.795,89.9632
1596153600000,1956.775,1984.218,1955.765,1975.568,88.2881
1596326400000,1978.898,1989.148,1976.908,1981.855,5.0682
1596412800000,1981.825,1982.225,1960.378,1975.138,71.1805
1596499200000,1975.118,2030.815,1966.725,2030.815,75.179
1596585600000,2030.785,2055.648,2009.338,2036.348,95.2755
1596672000000,2036.308,2074.798,2034.385,2069.178,89.2371
1596758400000,2069.188,2072.618,2015.385,2034.298,114.1122
1596931200000,2033.708,2037.138,2018.638,2027.035,4.1058
1597017600000,2027.025,2049.748,2019.205,2028.108,82.7478
1597104000000,2028.088,2028.088,1901.188,1908.985,124.1546
